,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-05-20,124.0,86.2,79.0909090909091,,,105.6,107.2,97.0,109.3076923076923,128.35294117647058,114.43478260869566,111.70370370370371,95.74193548387096,76.64864864864865,144.0,,,,,,,,,
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,326.0,358.0,350.0,345.2,348.57142857142856,330.7368421052632,327.57894736842104,329.84,336.0,326.0,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,,358.0,,294.0,314.6666666666667,314.6666666666667,358.0,325.5,358.0,347.1666666666667,349.75,346.3636363636364,,358.0,,326.0,358.0,334.0,326.0,336.6666666666667,315.3333333333333,336.6666666666667
2019-05-25,336.6666666666667,,,,,,,,,,,,,,,,3.0,6.0,6.0,5.5,4.0,4.0,3.5,3.5
2019-05-26,6.0,,,,,,,80.75,84.0,108.53846153846153,120.22222222222223,120.32142857142857,123.53658536585365,127.23728813559322,14.0,,,,,,,,,
2019-05-27,,,,,294.0,,358.0,358.0,358.0,332.4,315.3333333333333,310.0,306.8,310.0,358.0,,,,,,,,,
2019-05-28,,,,294.0,,314.6666666666667,306.4,322.0,330.8333333333333,333.625,327.04761904761904,319.1,310.2608695652174,,,310.0,262.0,150.0,38.0,294.0,208.66666666666666,300.4,182.0,6.0
2019-05-29,48.666666666666664,57.2,57.2,,,,256.6666666666667,310.0,301.5,233.66666666666666,246.85714285714286,255.27272727272728,303.84615384615387,306.6666666666667,358.0,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,,,309.5,319.2,325.3333333333333,325.6666666666667,336.44444444444446,338.8,333.38461538461536,339.7142857142857,348.85714285714283,350.8888888888889,345.1,,,0.5,1.0,6.0,13.333333333333334,9.333333333333334,5.75,9.285714285714286,18.866666666666667
2019-06-01,20.615384615384617,,,,,,,,,,,,,,,24.0,,24.0,,,,,,
2019-06-02,0.0,,,,6.0,,17.0,95.0,11.5,14.0,210.5,211.33333333333334,191.375,310.0,,,17.0,0.0,0.0,17.0,14.6,20.2,32.85,20.62962962962963
2019-06-03,9.125,,,,,,,,,,,306.8,306.8,,24.0,,,,,,,,,
2019-06-04,,,,,221.0,236.0,221.5,315.3333333333333,310.0,318.0,318.0,316.85714285714283,321.42857142857144,321.0769230769231,,,72.0,132.0,59.142857142857146,30.0,48.333333333333336,8.666666666666666,10.25,28.714285714285715
2019-06-05,21.555555555555557,59.4,75.0,,,,165.5,294.0,294.0,293.0,229.5,166.0,102.0,149.66666666666666,6.0,,,,,,,,,
2019-06-06,,,,,,,,292.0,326.0,326.0,315.3333333333333,283.3333333333333,287.6,,,,,,,,,,,
2019-06-07,,,,,,,310.0,315.3333333333333,294.0,326.0,345.2,306.0,339.7142857142857,329.55555555555554,,70.0,27.333333333333332,6.0,6.0,6.0,27.333333333333332,27.333333333333332,102.0,70.0
2019-06-08,39.375,32.75,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,,358.0,,326.0,304.6666666666667,221.75,121.0,197.83333333333334,212.33333333333334,186.0,245.5,318.9,,8.666666666666666,50.285714285714285,77.53846153846153,93.66666666666667,100.85185185185185,116.44117647058823,126.86363636363636,113.27777777777777,113.21052631578948
2019-06-10,116.98360655737704,,,,,,,,,,,,,,,,,17.0,12.5,12.5,10.75,21.0,4.5,107.0
2019-06-11,4.0,50.5,,294.0,,,6.0,,5.0,4.0,4.8,45.857142857142854,3.5,4.5,,6.0,6.0,0.0,3.0,6.0,3.5,6.0,6.0,6.0
2019-06-12,4.4,,,,,,294.0,315.3333333333333,336.6666666666667,319.6,304.6666666666667,294.0,294.0,294.0,4.0,,,,,,,,,
2019-06-13,,,,112.0,294.0,268.4,265.52941176470586,277.77777777777777,275.82608695652175,278.0,287.6,283.67857142857144,285.5263157894737,,17.0,0.0,0.0,0.0,1.4,4.0,9.0,9.75,12.6,104.0
2019-06-14,96.66666666666667,2.0,144.0,,152.0,0.0,0.6666666666666666,11.333333333333334,80.5,34.0,7.857142857142857,24.0,63.31818181818182,100.0,166.0,,,,,,,,,
2019-06-15,,,294.0,,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,,326.0,326.0,319.6,326.0,358.0,342.0,306.4,309.0,314.6666666666667,348.4,354.0,,219.33333333333334,326.0,,166.0,166.0,190.0,189.5,38.0,230.0
2019-06-17,336.6666666666667,,,,,,,,,,,,,,,,6.0,,6.0,,6.0,6.0,6.0,6.0
2019-06-18,6.0,6.0,,,,294.0,315.3333333333333,310.0,309.75,336.3333333333333,340.46153846153845,331.875,318.8888888888889,324.35,,158.0,171.33333333333334,95.6,102.0,48.666666666666664,38.0,69.28571428571429,57.90909090909091,68.0
2019-06-19,58.4375,,,,,,,,,,,,,,326.0,,,,,,,,,
2019-06-20,,,,,326.0,293.3333333333333,314.8888888888889,340.1818181818182,336.3809523809524,343.3636363636364,320.55172413793105,312.1111111111111,303.3888888888889,294.2926829268293,,331.3333333333333,316.85714285714283,310.0,268.4,281.2,262.0,278.0,318.0,230.0
2019-06-21,134.0,16.333333333333332,53.5,,,,310.0,315.3333333333333,339.7142857142857,322.22222222222223,316.7142857142857,313.1,309.14285714285717,301.1818181818182,70.0,,,,,,,,,
2019-06-22,,,,,,293.2,293.2,318.15384615384613,320.0,319.44444444444446,312.6666666666667,318.6666666666667,314.9166666666667,,,,,,,,,,,
2019-06-23,,,,,,,294.0,315.3333333333333,302.0,294.0,254.0,197.5,239.72727272727272,290.1333333333333,,278.0,239.14285714285714,219.33333333333334,294.0,326.0,271.14285714285717,157.5,237.5,314.0
2019-06-24,266.57142857142856,192.66666666666666,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,292.0,292.0,312.0,332.4,344.2857142857143,341.1578947368421,344.5263157894737,368.6666666666667,374.5833333333333,372.5217391304348,388.625,0.0,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,8.0,,16.0,,35.2,71.66666666666667,89.0,94.0
2019-06-27,79.75,125.6,,,128.0,138.0,143.14285714285714,145.57142857142858,106.8,89.54545454545455,96.0,104.2,195.44444444444446,189.9090909090909,0.0,,,,,,,,,
2019-06-28,,,,,,432.0,176.0,24.0,75.0,85.0,94.66666666666667,64.0,84.0,,,17.0,2.0,14.0,16.2,14.777777777777779,24.77777777777778,30.0,23.714285714285715,8.545454545454545
2019-06-29,17.533333333333335,23.80952380952381,,11.5,11.25,31.428571428571427,57.8,98.1,120.88888888888889,67.33333333333333,72.85714285714286,77.81818181818181,76.4375,,,6.0,6.0,6.0,6.0,3.75,3.5454545454545454,3.1,1.7777777777777777,8.5
